,sizer,sizec,goea_nsig,goea_bestp
616,652,3,14,8.070937746126594e-05
617,649,3,19,7.550739099817956e-05
618,650,3,18,7.806777900990546e-05
619,649,3,23,0.00032303909649298066
620,638,3,19,0.000560947676862761
621,639,3,16,0.0004871413471343718
622,632,3,17,0.001048861658952448
623,632,3,7,0.011684159830184917
624,636,3,8,0.023561966199097322
625,643,3,10,0.00374290501935625
626,651,3,11,0.0009019083017415474
627,649,3,11,0.0008354657474423389
628,650,3,10,0.0003334293970774036
629,656,3,20,9.522158299152473e-05
630,651,3,20,8.343457922389484e-05
631,655,3,20,9.522158299152473e-05
632,654,3,22,0.00019511218648142885
633,643,3,21,0.0005673798223972728
634,644,3,17,0.00016166682636268285
635,637,3,17,0.001121895353725522
636,632,3,6,0.011684159830184917
637,634,3,7,0.022374603834552656
638,643,3,8,0.004089186127771818
639,651,3,11,0.0008679586301411952
640,649,3,10,0.0008043790066598276
641,649,3,9,0.00031295159752949263
642,656,3,14,9.213671657826487e-05
643,652,3,19,8.343457922389484e-05
644,658,3,20,0.00010168384525140643
645,658,3,22,9.713704066250775e-05
646,648,3,19,0.00017755764999220522
647,650,3,16,6.62765432239031e-05
648,645,3,16,0.0005795772557885472
649,638,3,17,0.00048821189002828225
650,638,3,11,0.00048821189002828225
651,638,3,8,0.013049179169602252
652,645,3,8,0.004331323936239801
653,643,3,8,0.004089186127771818
654,643,3,8,0.001035758407728826
655,650,3,10,0.00031295159752949263
656,647,3,10,0.00029365245220611943
657,653,3,11,0.00035515220398858375
658,655,3,11,0.0007435093198848569
659,645,3,12,0.0005795772557885472
660,648,3,10,0.00017755764999220522
661,643,3,11,0.001289550216897068
662,635,3,11,0.000984965742434154
663,635,3,8,0.000984965742434154
664,635,3,9,0.009227085404971185
665,642,3,9,0.001986432535877732
666,639,3,9,0.001820995562414465
667,640,3,8,0.0009448329082482732
668,648,3,12,0.00029365245220611943
669,645,3,12,0.00027546886370585837
670,651,3,12,0.0003334293970774036
671,655,3,17,0.0007435093198848569
672,646,3,15,0.000596325621842459
673,650,3,12,0.00031059641371574423
674,645,3,12,0.001386286857421369
675,637,3,12,0.0010498458355934024
676,639,3,9,0.001121895353725522
677,632,3,9,0.002164062068164702
678,632,3,9,0.008560950608271533
679,639,3,9,0.001820995562414465
680,637,3,8,0.0017178816950521607
681,638,3,8,0.0008883991098712461
682,646,3,10,0.00027546886370585837
683,643,3,15,0.0002583408452338333
684,649,3,16,0.00031295159752949263
685,654,3,17,0.0007216924099936737
686,645,3,15,0.0005795772557885472
687,648,3,12,0.00016943606348617088
688,644,3,12,0.001289550216897068
689,636,3,14,0.000984965742434154
690,637,3,9,0.0025125837364180295
691,632,3,9,0.005334295623380629
692,635,3,12,0.0028838997927692345
693,635,3,11,0.0028838997927692345
694,636,3,10,0.0008095972080794924
695,645,3,21,0.0002583408452338333
696,645,3,23,0.00026677653973702133
697,651,3,20,0.00032303909649298066
698,656,3,22,0.0009743900889939676
699,646,3,23,0.0010828309840599502
700,649,3,22,0.000596325621842459
701,646,3,20,0.0016450370609543815
702,636,3,20,0.001187217640144896
703,637,3,13,0.005273105428163021
704,633,3,13,0.008301565476044012
705,631,3,7,0.018175164391808423
706,633,3,7,0.018519326516252124
707,642,3,8,0.004672506842354217
708,647,3,13,0.005194061393442055
709,653,3,14,0.007689294334183148
710,659,3,14,0.012573536070596832
711,650,3,13,0.006536397094126259
712,653,3,11,0.00507587694995598
713,648,3,11,0.009011782433857786
714,638,3,13,0.006669045969112121
715,640,3,5,0.01147107964060685
716,636,3,5,0.03272185437836762
717,638,3,7,0.008352522581227968
718,643,3,7,0.009904639855549222
719,647,3,8,0.011082483454762947
720,653,3,9,0.014226266586496334
721,645,3,9,0.011496218061954487
722,649,3,6,0.0038485007626948746
723,644,3,5,0.02328279439248449
724,635,3,5,0.01845417080994237
725,639,3,3,0.01940317990109058
726,634,3,0,0.055557979548756374
727,635,3,8,0.008116776981902095
728,639,3,10,0.009098140011531296
729,646,3,9,0.012077757743869162
730,639,3,8,0.01030482236478914
731,643,3,5,0.003164349974083005
732,639,3,5,0.021174246496748525
733,635,3,3,0.01886881623375225
734,632,3,12,0.007445828528905448
735,640,3,11,0.022453840572171112
736,633,3,9,0.01845417080994237
737,637,3,5,0.009139404220352546
738,633,3,5,0.018519326516252124
739,633,3,15,7.88066499980527e-05
740,633,3,14,2.591244930312993e-05
741,632,3,7,0.00012227278283769786
742,632,3,8,0.005546634612519098
743,637,3,11,0.0010165393771975465
744,646,3,15,0.0001542355198275784
745,645,3,9,0.00014712827775615911
746,643,3,8,0.000517879203864413
747,648,3,7,0.0003031587112595359
748,644,3,12,0.00027546886370585837
749,643,3,11,0.00026677653973702133
750,642,3,17,4.7135954018190065e-05
751,631,3,14,7.88066499980527e-05
752,632,3,10,2.725605979826939e-05
753,631,3,8,0.005546634612519098
754,638,3,11,0.0010849440331551032
755,646,3,12,0.00016166682636268285
756,646,3,8,0.00016166682636268285
757,644,3,7,0.00026677653973702133
758,650,3,9,7.550739099817956e-05
759,647,3,13,7.062099004542564e-05
760,647,3,12,7.062099004542564e-05
761,646,3,13,5.731184588057575e-05
762,635,3,10,9.570741313191657e-05
763,638,3,10,3.5027562618116465e-05
764,631,3,10,0.00022259005147677797
765,632,3,10,0.0067451405555563
766,640,3,14,0.0009448329082482732
767,648,3,15,0.0003031587112595359
768,648,3,15,0.0003031587112595359
769,647,3,13,6.829050202621022e-05
770,653,3,18,1.8736270699186863e-05
771,651,3,19,1.7471929404286797e-05
772,652,3,18,1.8093710458541225e-05
773,651,3,23,7.806777900990546e-05
774,640,3,20,0.00023450406941465929
775,642,3,17,0.0001211056906542521
776,636,3,18,0.000492482871217077
777,633,3,8,0.007087007582958119
778,641,3,13,0.0010045836592010228
779,649,3,11,0.00032303909649298066
780,649,3,11,0.00032303909649298066
781,650,3,11,7.806777900990546e-05
