,sizer,sizec,goea_nsig,goea_bestp
331,470,3,3,0.0015554999795148918
332,470,3,3,0.0015554999795148918
333,470,3,3,0.0015554999795148918
334,471,3,3,0.001584064601870102
335,473,3,3,0.001642569063130664
336,472,3,2,0.0016130855687952609
337,469,3,2,0.0015273855866681898
338,472,3,3,0.0016130855687952609
339,472,3,3,0.0016130855687952609
340,472,3,3,0.0016130855687952609
341,472,3,3,0.0016130855687952609
342,473,3,3,0.001642569063130664
343,475,3,3,0.0017029487077582215
344,474,3,2,0.001672521336072286
345,471,3,2,0.001584064601870102
346,467,3,1,0.018731742809340198
347,468,3,4,0.0014997153754771097
348,469,3,4,0.0015273855866681898
349,467,3,4,0.001472483364652475
350,467,3,3,0.001472483364652475
351,467,3,3,0.001472483364652475
352,468,3,3,0.0014997153754771097
353,469,3,4,0.0014997153754771097
354,470,3,3,0.0015273855866681898
355,468,3,3,0.0014997153754771097
356,471,3,4,0.001584064601870102
357,472,3,3,0.0016130855687952609
358,472,3,3,0.0016130855687952609
359,470,3,3,0.0015554999795148918
360,470,3,4,0.0015554999795148918
361,471,3,4,0.001584064601870102
362,470,3,3,0.0015554999795148918
363,470,3,4,0.0015554999795148918
364,471,3,3,0.001584064601870102
365,472,3,3,0.0016130855687952609
366,470,3,2,0.0015554999795148918
367,470,3,2,0.0015554999795148918
368,471,3,3,0.001584064601870102
369,470,3,3,0.0015554999795148918
370,467,3,3,0.001472483364652475
371,468,3,3,0.0014997153754771097
372,469,3,3,0.0015273855866681898
373,469,3,3,0.0015273855866681898
374,469,3,4,0.0015273855866681898
375,472,3,4,0.0016130855687952609
376,471,3,3,0.001584064601870102
377,468,3,3,0.0014997153754771097
378,469,3,3,0.0015273855866681898
379,470,3,3,0.0015554999795148918
380,471,3,3,0.001584064601870102
381,471,3,3,0.001584064601870102
382,472,3,4,0.0016130855687952609
383,475,3,4,0.0017029487077582215
384,475,3,3,0.0017029487077582215
385,472,3,3,0.0016130855687952609
386,469,3,2,0.019341869790615262
387,469,3,7,0.0015273855866681898
388,471,3,6,0.001584064601870102
389,469,3,7,0.0015273855866681898
390,469,3,5,0.018515336142907096
391,467,3,5,0.01835735953142752
392,467,3,3,0.001472483364652475
393,467,3,3,0.0014997153754771097
394,469,3,3,0.0015554999795148918
395,469,3,3,0.0015554999795148918
396,468,3,3,0.0015273855866681898
397,468,3,4,0.0015273855866681898
398,469,3,4,0.0015554999795148918
399,469,3,3,0.0015554999795148918
400,468,3,3,0.0015273855866681898
401,469,3,3,0.0015554999795148918
402,468,3,2,0.0015273855866681898
403,468,3,2,0.0015273855866681898
404,469,3,3,0.0015554999795148918
405,469,3,3,0.0015554999795148918
406,467,3,3,0.0014997153754771097
407,467,3,3,0.0014997153754771097
408,467,3,4,0.0014997153754771097
409,470,3,4,0.001584064601870102
410,470,3,3,0.001584064601870102
411,468,3,3,0.0015273855866681898
412,469,3,3,0.0015554999795148918
413,469,3,3,0.0015554999795148918
414,470,3,4,0.001584064601870102
415,473,3,4,0.001672521336072286
416,474,3,3,0.0017029487077582215
417,470,3,3,0.001584064601870102
418,467,3,2,0.019034723511275227
419,467,3,7,0.0014997153754771097
420,470,3,6,0.001584064601870102
421,467,3,7,0.0014997153754771097
422,467,3,5,0.01835735953142752
423,468,3,4,0.001472483364652475
424,467,3,8,0.001472483364652475
425,469,3,4,0.0015273855866681898
426,471,3,4,0.001584064601870102
427,471,3,4,0.001584064601870102
428,471,3,4,0.001584064601870102
429,471,3,5,0.001584064601870102
430,473,3,5,0.001642569063130664
431,474,3,7,0.001672521336072286
432,468,3,8,0.0014997153754771097
433,468,3,4,0.0014997153754771097
434,470,3,4,0.0015554999795148918
435,471,3,4,0.001584064601870102
436,471,3,3,0.001584064601870102
437,471,3,5,0.001584064601870102
438,473,3,5,0.001642569063130664
439,474,3,6,0.001672521336072286
440,469,3,6,0.0015273855866681898
441,467,3,4,0.001472483364652475
442,469,3,4,0.0015273855866681898
443,470,3,4,0.0015554999795148918
444,471,3,4,0.001584064601870102
445,471,3,5,0.001584064601870102
446,475,3,5,0.0017029487077582215
447,476,3,7,0.0017338575677478835
448,472,3,7,0.0016130855687952609
449,469,3,4,0.019341869790615262
450,469,3,4,0.0015273855866681898
451,471,3,4,0.001584064601870102
452,472,3,4,0.0016130855687952609
453,474,3,4,0.001672521336072286
454,475,3,5,0.0017029487077582215
455,479,3,5,0.0018295380281700372
456,481,3,7,0.001895852766452931
457,477,3,7,0.0017652543757096474
458,474,3,4,0.020941741138206436
459,471,3,4,0.020288773274349102
460,469,3,2,0.046685807193620484
461,470,3,3,0.03776092153270949
462,468,3,5,0.0014997153754771097
463,473,3,7,0.001642569063130664
464,477,3,8,0.0017652543757096474
465,474,3,9,0.001672521336072286
466,474,3,6,0.016100379603404203
467,472,3,6,0.01596448836589496
468,471,3,6,0.018995343596229168
469,473,3,9,0.012653168630066845
470,469,3,6,0.01116260997137233
471,471,3,8,0.001584064601870102
472,469,3,8,0.0015273855866681898
473,469,3,6,0.018515336142907096
474,468,3,6,0.018515336142907096
475,468,3,6,0.018515336142907096
476,470,3,9,0.011519501005850499
477,467,3,6,0.010478758121153299
478,469,3,9,0.0015273855866681898
479,467,3,9,0.001472483364652475
480,467,3,8,0.006243914269780066
481,468,3,8,0.008025290873933798
482,470,3,10,0.005759750502925249
483,467,3,9,0.00839425422522108
484,467,3,4,0.0014456836389614195
485,467,3,8,0.001472483364652475
486,468,3,4,0.0014997153754771097
487,470,3,4,0.0015554999795148918
488,470,3,9,0.0015554999795148918
489,471,3,5,0.001584064601870102
490,471,3,6,0.001584064601870102
491,473,3,6,0.001642569063130664
492,474,3,7,0.001672521336072286
493,468,3,8,0.0014997153754771097
494,467,3,3,0.001472483364652475
495,469,3,3,0.0015273855866681898
496,470,3,5,0.0015554999795148918
497,471,3,4,0.001584064601870102
498,471,3,5,0.001584064601870102
499,473,3,5,0.001642569063130664
500,474,3,7,0.001672521336072286
501,469,3,8,0.0015273855866681898
502,468,3,3,0.0014997153754771097
503,470,3,3,0.0015554999795148918
504,471,3,5,0.001584064601870102
505,473,3,5,0.001642569063130664
506,473,3,6,0.001642569063130664
507,477,3,6,0.0017652543757096474
508,478,3,7,0.0017971456619914092
509,474,3,7,0.001672521336072286
510,471,3,4,0.019968847146569796
511,468,3,4,0.019341869790615262
512,467,3,8,0.010478758121153299
513,470,3,3,0.0015554999795148918
514,472,3,3,0.0016130855687952609
515,473,3,5,0.001642569063130664
516,476,3,4,0.0017338575677478835
517,477,3,6,0.0017652543757096474
518,481,3,5,0.001895852766452931
519,483,3,7,0.001964252850825572
520,479,3,7,0.0018295380281700372
521,476,3,4,0.021612522264786358
522,473,3,4,0.020941741138206436
523,471,3,3,0.03165890599371528
524,472,3,5,0.0122645118620555
525,469,3,5,0.01116260997137233
526,467,3,6,0.001472483364652475
527,470,3,6,0.0015554999795148918
528,475,3,7,0.0017029487077582215
529,479,3,8,0.0018295380281700372
530,476,3,8,0.0017338575677478835
531,476,3,6,0.010806261132393179
532,474,3,6,0.010637440200741775
533,473,3,6,0.012653168630066845
534,475,3,6,0.003270457919130164
535,472,3,6,0.002958732630255997
536,468,3,6,0.002585343057956664
537,468,3,6,0.0014997153754771097
538,473,3,8,0.001642569063130664
539,471,3,8,0.001584064601870102
540,471,3,5,0.009984423573284898
541,470,3,5,0.009984423573284898
542,470,3,6,0.011519501005850499
543,472,3,10,0.002958732630255997
544,470,3,6,0.002766278797485401
545,471,3,9,0.001584064601870102
546,469,3,9,0.0015273855866681898
547,469,3,5,0.0048354674476538155
548,468,3,5,0.0048354674476538155
549,470,3,8,0.005759750502925249
550,472,3,11,0.002958732630255997
551,470,3,10,0.002766278797485401
552,468,3,11,0.005407890168627757
553,467,3,3,0.001472483364652475
554,467,3,5,0.001472483364652475
555,468,3,4,0.0014997153754771097
556,468,3,4,0.0014997153754771097
557,470,3,5,0.0015554999795148918
558,471,3,7,0.001584064601870102
559,467,3,4,0.001472483364652475
560,468,3,4,0.0014997153754771097
561,468,3,4,0.0014997153754771097
562,470,3,5,0.0015554999795148918
563,471,3,7,0.001584064601870102
564,468,3,3,0.0014997153754771097
565,469,3,4,0.0015273855866681898
566,471,3,4,0.001584064601870102
567,471,3,4,0.001584064601870102
568,475,3,5,0.0017029487077582215
569,476,3,7,0.0017338575677478835
570,472,3,7,0.0016130855687952609
571,469,3,4,0.019341869790615262
572,468,3,3,0.0014997153754771097
573,470,3,3,0.0015554999795148918
574,471,3,4,0.001584064601870102
575,474,3,4,0.001672521336072286
576,475,3,4,0.0017029487077582215
577,479,3,5,0.0018295380281700372
578,481,3,7,0.001895852766452931
579,477,3,7,0.0017652543757096474
580,474,3,4,0.020941741138206436
581,471,3,4,0.020288773274349102
582,469,3,9,0.031123871462413657
583,471,3,5,0.01188671313281279
584,468,3,5,0.010815780337255514
585,468,3,5,0.0014997153754771097
586,473,3,6,0.001642569063130664
587,477,3,8,0.0017652543757096474
588,474,3,10,0.001672521336072286
589,474,3,5,0.010470870569103218
590,472,3,5,0.010306527543189573
591,471,3,5,0.01188671313281279
592,474,3,5,0.0031633624365253557
593,471,3,5,0.002861025593302051
594,467,3,5,0.0024989975878464245
595,471,3,7,0.001584064601870102
596,469,3,7,0.0015273855866681898
597,469,3,5,0.009670934895307631
598,468,3,5,0.009670934895307631
599,468,3,5,0.010815780337255514
600,471,3,5,0.002861025593302051
601,469,3,5,0.0026744110298696083
602,471,3,9,0.001584064601870102
603,469,3,9,0.0015273855866681898
604,469,3,8,0.0048354674476538155
605,468,3,8,0.0048354674476538155
606,470,3,9,0.005759750502925249
607,473,3,10,0.0030594831440536644
608,471,3,9,0.002861025593302051
609,467,3,8,0.0024989975878464245
610,469,3,12,0.005581304985686165
611,467,3,10,0.00839425422522108
612,467,3,12,0.005239379060576649
613,467,3,4,0.018731742809340198
614,470,3,2,0.01965322856173328
615,472,3,4,0.020288773274349102
616,469,3,4,0.019341869790615262
617,467,3,3,0.018731742809340198
618,470,3,5,0.018674322877448194
619,467,3,5,0.018200388833423235
620,468,3,4,0.009517361755637613
621,468,3,3,0.002585343057956664
622,467,3,2,0.0024989975878464245
623,469,3,9,0.0026744110298696083
624,468,3,8,0.002585343057956664
625,468,3,3,0.019034723511275227
626,470,3,8,0.01965322856173328
627,467,3,8,0.018731742809340198
628,468,3,5,0.007883042724301773
629,468,3,8,0.0006916084894065545
630,467,3,8,0.005239379060576649
631,467,3,12,0.022750486041779042
632,468,3,12,0.0229466994142844
633,467,3,10,0.02255552480930368
634,467,3,10,0.030074033079071572
635,467,3,9,0.0187802531506447
636,467,3,9,0.018200388833423235
637,468,3,10,0.01835735953142752
638,468,3,9,0.018944272828815265
639,469,3,9,0.019109364531033353
640,467,3,12,0.018200388833423235
641,467,3,9,0.0187802531506447
642,468,3,9,0.018944272828815265
643,468,3,10,0.01835735953142752
644,468,3,10,0.018944272828815265
645,469,3,10,0.019109364531033353
646,467,3,10,0.0187802531506447
647,467,3,3,0.018731742809340198
648,469,3,9,0.0007056624405433341
649,468,3,8,0.008025290873933798
650,467,3,9,0.0229466994142844
651,468,3,9,0.0006916084894065545
652,467,3,8,0.007883042724301773
653,467,3,8,0.0229466994142844
654,468,3,10,0.02314417017863387
655,467,3,8,0.03033398138903872
656,468,3,9,0.02314417017863387
657,467,3,8,0.022750486041779042
658,468,3,14,0.0006778022350936003
659,468,3,9,0.007883042724301773
660,468,3,9,0.030595599219045866
661,470,3,10,0.031123871462413657
662,469,3,5,0.0229466994142844
663,469,3,5,0.030595599219045866
664,467,3,10,0.018944272828815265
665,469,3,12,0.019275532918258526
666,469,3,9,0.019109364531033353
667,470,3,9,0.019275532918258526
668,467,3,13,0.0006642398942119692
669,468,3,10,0.007883042724301773
670,469,3,10,0.019275532918258526
671,471,3,10,0.01961111844221444
672,471,3,9,0.019442782661582985
673,472,3,8,0.01961111844221444
674,467,3,10,0.018944272828815265
675,470,3,11,0.019442782661582985
676,471,3,10,0.019442782661582985
677,472,3,10,0.01961111844221444
678,467,3,10,0.018944272828815265
679,471,3,11,0.01961111844221444
680,472,3,11,0.01961111844221444
681,473,3,11,0.01978054495143201
682,469,3,8,0.019275532918258526
683,470,3,5,0.019442782661582985
684,468,3,4,0.018944272828815265
685,470,3,11,0.019442782661582985
686,471,3,11,0.019442782661582985
687,472,3,11,0.01961111844221444
688,468,3,8,0.019109364531033353
689,469,3,5,0.019275532918258526
690,467,3,4,0.0187802531506447
691,469,3,12,0.019109364531033353
692,468,3,5,0.019109364531033353
693,470,3,9,0.0007199679209721698
694,469,3,8,0.00816975722452915
695,467,3,8,0.0229466994142844
696,468,3,10,0.02314417017863387
697,467,3,8,0.03033398138903872
698,469,3,10,0.0007056624405433341
699,468,3,9,0.008025290873933798
700,468,3,9,0.02314417017863387
701,469,3,10,0.023342903596810242
702,468,3,9,0.030595599219045866
703,467,3,12,0.0006778022350936003
704,467,3,9,0.007883042724301773
705,467,3,9,0.0229466994142844
706,469,3,10,0.023342903596810242
707,468,3,8,0.0229466994142844
708,467,3,8,0.03033398138903872
709,469,3,14,0.0006916084894065545
710,469,3,10,0.008025290873933798
711,469,3,10,0.030858893571511826
712,471,3,10,0.027917652985195055
713,470,3,5,0.02314417017863387
714,470,3,5,0.030858893571511826
715,467,3,10,0.007742984053907985
716,468,3,10,0.019109364531033353
717,470,3,13,0.019442782661582985
718,470,3,9,0.019275532918258526
719,471,3,9,0.019442782661582985
720,468,3,14,0.0006778022350936003
721,469,3,10,0.008025290873933798
722,470,3,10,0.019442782661582985
723,472,3,11,0.01978054495143201
724,472,3,8,0.01961111844221444
725,473,3,4,0.01978054495143201
726,467,3,3,0.018944272828815265
727,468,3,4,0.019109364531033353
728,468,3,14,0.0006778022350936003
729,469,3,12,0.008025290873933798
730,470,3,11,0.019442782661582985
731,473,3,13,0.019951066890667883
732,474,3,11,0.019951066890667883
733,475,3,11,0.0201226889714477
734,469,3,10,0.019275532918258526
735,470,3,5,0.019442782661582985
736,469,3,4,0.019109364531033353
737,467,3,3,0.0187802531506447
738,467,3,10,0.007742984053907985
739,468,3,10,0.019109364531033353
740,470,3,11,0.019442782661582985
741,474,3,11,0.019320455524085043
742,475,3,11,0.019320455524085043
743,476,3,11,0.019484556302177103
744,473,3,9,0.019951066890667883
745,474,3,5,0.0201226889714477
746,473,3,5,0.01978054495143201
747,471,3,8,0.019442782661582985
748,468,3,5,0.018944272828815265
749,469,3,12,0.019275532918258526
750,473,3,11,0.01915738603907395
751,474,3,11,0.01915738603907395
752,475,3,11,0.019320455524085043
753,472,3,9,0.01978054495143201
754,473,3,5,0.019951066890667883
755,472,3,5,0.01961111844221444
756,471,3,8,0.019442782661582985
757,469,3,5,0.019109364531033353
758,472,3,11,0.018834323953565765
759,470,3,9,0.019442782661582985
760,472,3,5,0.01978054495143201
761,471,3,5,0.019442782661582985
762,470,3,8,0.019275532918258526
763,468,3,5,0.018944272828815265
764,468,3,10,0.019109364531033353
765,468,3,4,0.019275532918258526
766,467,3,3,0.018944272828815265
767,467,3,10,0.0229466994142844
768,467,3,13,0.0006642398942119692
769,467,3,9,0.007742984053907985
770,467,3,9,0.03033398138903872
771,469,3,10,0.026610150998356317
772,468,3,8,0.03033398138903872
773,468,3,4,0.03033398138903872
774,468,3,12,0.019109364531033353
775,468,3,9,0.018944272828815265
776,469,3,9,0.019109364531033353
777,467,3,10,0.007742984053907985
778,468,3,10,0.019109364531033353
779,470,3,11,0.019442782661582985
780,470,3,8,0.019275532918258526
781,471,3,8,0.019442782661582985
782,467,3,3,0.018944272828815265
783,468,3,4,0.019109364531033353
784,467,3,3,0.0187802531506447
785,467,3,12,0.007742984053907985
786,468,3,12,0.019109364531033353
787,471,3,11,0.01961111844221444
788,472,3,11,0.01961111844221444
789,473,3,11,0.01978054495143201
790,469,3,10,0.019275532918258526
791,470,3,5,0.019442782661582985
792,470,3,4,0.019275532918258526
793,468,3,4,0.018944272828815265
794,468,3,12,0.019109364531033353
795,472,3,11,0.018995343596229168
796,473,3,10,0.018995343596229168
797,474,3,10,0.01915738603907395
798,473,3,9,0.019951066890667883
799,474,3,6,0.0201226889714477
800,474,3,6,0.019951066890667883
801,472,3,8,0.01961111844221444
